mission_id,disaster_id,mission_name,organization,priority_level,mission_status,country,disaster_type,personnel_count,supplies_shipped,last_updated_by,mission_notes
5d18245e-fb79-4dd8-85f8-de6cfc97a3a7,2005-0481-IND,UNICEF Response - India -Epidemic -2005-08-28,UNICEF,Low,En Route,India,Epidemic,23,"Cold Chain Equipment, Testing Supplies",Visual merchandiser,Whose plan player firm power medical meet.
b40b152b-a04b-4f7e-8ae5-933c254ed140,2001-0474-USA,UNICEF Response - United States of America -Storm -2001-06-13,UNICEF,High,On Site,United States,Storm,22,"Tarps, Water Purification Tablets",Historic buildings inspector/conservation officer,Real run rule a person sort choose.
77827c5c-7769-4467-8883-bb366b8dec47,2023-0631-MEX,UNICEF Response - Mexico -Road -2023-10-01,UNICEF,Low,On Site,Mexico,Road,27,"Medical Kits, Food Rations",Teacher early years/pre,Where out animal marriage trial various within computer community or.
bf288431-1957-4660-8239-30e8acda3661,2009-0025-GNB,UNICEF Response - Guinea-Bissau -Water -2009-01-12,UNICEF,Critical,Planned,Guinea-Bissau,Water,93,"Food Rations, Medical Kits",Designer multimedia,Ahead than seek power billion note yeah arm someone.
6e441800-f6ee-4af6-ab4d-e0b5199921b6,2004-0253-GAB,WFP Response - Gabon -Air -2004-06-08,WFP,High,Completed,Gabon,Air,117,"Medical Kits, Food Rations",Surveyor insurance,Firm feel fear tree coach camera them letter available support man.
a993997f-d9e2-4ffe-8ad6-356e7c2b93e4,2003-0629-BEN,Doctors Without Borders Response - Benin -Air -2003-12-25,Doctors Without Borders,High,Planned,Benin,Air,42,"Water Purification Tablets, Medical Kits",Estate manager/land agent,Politics challenge change suddenly military affect sometimes wife yes or cause strong far.
7413eee5-ae65-45bc-be0d-b6b32c647678,2025-0877-THA,UNICEF Response - Thailand -Flood -2025-10-01,UNICEF,Medium,En Route,Thailand,Flood,13,"Food Rations, Temporary Shelters",Warehouse manager,Positive position she blue run only hour despite approach consider money single.
b430a05c-7d58-4eaa-aa16-9d0f3ac4fba7,2006-0070-NOR,USAID Response - Norway -Flood -2006-01-30,USAID,Medium,Completed,Norway,Flood,30,"Temporary Shelters, Food Rations",Ranger/warden,Everyone small fast win lose recent.
8c8b96c0-0f30-4bd2-96ea-6ddd62cbf71e,2011-0540-PHL,Red Cross Response - Philippines -Flood -2011-12-25,Red Cross,Medium,Planned,Philippines,Flood,116,"Food Rations, Hygiene Kits",Hydrologist,It building reduce the operation character but choice understand authority live.
c519f25c-5cfd-4bae-97eb-4aa723fa711a,2010-0012-PAK,Doctors Without Borders Response - Pakistan -Mass movement (wet) -2010-01-04,Doctors Without Borders,Critical,Completed,Pakistan,Mass movement (wet),50,"Water Purification Tablets, Food Rations",Designer multimedia,Him big oil report network not nor customer to nature certainly quite.
f0f3167c-e001-446c-bd92-c30c9cdd0b75,2021-0332-BRA,Red Cross Response - Brazil -Flood -2021-06-08,Red Cross,High,Completed,Brazil,Flood,33,"Food Rations, Temporary Shelters",Risk analyst,Product break else continue story someone state woman.
9fda869b-753b-4361-ac80-c6777a21bceb,2010-0328-URY,Red Cross Response - Uruguay -Fire (Miscellaneous) -2010-07-08,Red Cross,High,Planned,Uruguay,Fire (Miscellaneous),39,"Food Rations, Medical Kits",Sales promotion account executive,Safe rather behind discussion baby you within crime character citizen.
671e89d5-b16b-4352-bfa8-ae9b1c7f1989,2021-0172-COD,WFP Response - Democratic Republic of the Congo -Road -2021-03-19,WFP,Medium,Completed,Congo (Kinshasa),Road,73,"Food Rations, Medical Kits",Stage manager,Too lead south always the or happy sing team although international process.
c7d7154e-0636-484f-a8dd-6c397c6cd5a0,2023-0460-SVK,USAID Response - Slovakia -Storm -2023-07-18,USAID,Critical,On Site,Slovakia,Storm,8,"Emergency Power Units, Medical Kits",Historic buildings inspector/conservation officer,Pressure impact picture than free write buy.
647e108f-8cc8-4464-a70f-b448899f4244,2021-0289-COD,WFP Response - Democratic Republic of the Congo -Collapse (Industrial) -2021-05-22,WFP,High,On Site,Congo (Kinshasa),Collapse (Industrial),107,"Water Purification Tablets, Medical Kits",Research scientist (maths),Nature president other since particular fact investment soldier prepare.
fff4dbdd-d9a4-407f-8d64-c68a9477dc6a,2020-0218-GTM,Red Cross Response - Guatemala -Storm -2020-05-30,Red Cross,Low,Completed,Guatemala,Storm,106,"Medical Kits, Tarps",Firefighter,Budget or together play total measure.
f6a4f533-f1d1-48a3-8b10-588824a96256,2004-0688-THA,USAID Response - Thailand -Water -2004-05-18,USAID,Low,Planned,Thailand,Water,67,"Water Purification Tablets, Medical Kits",Air cabin crew,Toward than front contain respond deal.
247eb6e9-ce60-402b-8f51-300ce86624cf,2000-0479-CHN,Red Cross Response - China -Explosion (Industrial) -2000-08-05,Red Cross,Critical,Planned,China,Explosion (Industrial),110,"Food Rations, Water Purification Tablets",Passenger transport manager,View field I fast guy property skill establish view sing term.
d422a18b-4307-4d47-968b-ca30b23fa0c8,2009-0067-AUS,Red Cross Response - Australia -Wildfire -2009-02-02,Red Cross,Medium,Planned,Australia,Wildfire,50,"Food Rations, Medical Kits",Sport and exercise psychologist,Work senior never agree doctor movie trade medical.
665a5dce-a3a6-479b-b605-e26ab11868b3,2014-0202-POL,Doctors Without Borders Response - Poland -Air -2014-07-05,Doctors Without Borders,Critical,Planned,Poland,Air,52,"Medical Kits, Water Purification Tablets",Community pharmacist,Teacher page responsibility whatever wind relationship.
fc970553-adf1-4d0f-88a7-310703a2df5a,2001-0399-COD,Red Cross Response - Democratic Republic of the Congo -Water -2001-07-26,Red Cross,Critical,Planned,Congo (Kinshasa),Water,48,"Medical Kits, Water Purification Tablets",Therapist nutritional,Usually stage feel red star inside service base notice.
caed2d3d-db24-4ffc-82eb-56aa620817e1,2010-9249-MLI,UNICEF Response - Mali -Drought -2010-06-01,UNICEF,Critical,En Route,Mali,Drought,99,"Water Containers, Livelihood Support Kits",Medical physicist,Lay read campaign point where detail population resource why responsibility.
8d7e52be-4906-4ae3-a952-ab74cef96e58,2011-0154-IDN,Red Cross Response - Indonesia -Air -2011-05-07,Red Cross,Low,Planned,Indonesia,Air,93,"Food Rations, Water Purification Tablets",Exhibition designer,Statement maintain skill summer about pick push same.
ab3a30f9-540c-434e-ad03-0cabe87aebde,2006-0360-RUS,UNICEF Response - Russian Federation -Flood -2006-07-12,UNICEF,Low,Completed,Russia,Flood,105,"Hygiene Kits, Water Purification Tablets",Warehouse manager,Factor to country nothing later hard full sea indicate every condition.
8cd51117-96c0-477d-8135-816e1dd2ec8c,2003-0301-YEM,UNICEF Response - Yemen -Flood -2003-06-19,UNICEF,Medium,Planned,Yemen,Flood,28,"Hygiene Kits, Food Rations",Sales professional IT,Energy action dream election how support real open many media.
c1f70b71-aa35-40cb-af6e-574690eb1c6d,2012-0008-ITA,UNICEF Response - Italy -Water -2012-01-13,UNICEF,Low,On Site,Italy,Water,57,"Medical Kits, Food Rations",Chief Operating Officer,Every challenge artist participant at indicate film fire action entire skin audience.
31062769-5405-4b16-9db5-a7c5cdea0967,2019-0621-FRA,UNICEF Response - France -Storm -2019-12-10,UNICEF,Low,Planned,France,Storm,87,"Tarps, Medical Kits",Historic buildings inspector/conservation officer,Concern finish size feeling affect add car sell issue argue.
5fefb14d-508a-49e4-8686-f0e9e9fd1694,2010-0237-MEX,WFP Response - Mexico -Rail -2010-06-15,WFP,Low,Completed,Mexico,Rail,102,"Water Purification Tablets, Medical Kits",Nurse learning disability,Rest stuff moment three speech around step by why beat time.
d4f38a93-a2fe-42bc-b2c6-17f604b633c8,2002-0383-BGD,Red Cross Response - Bangladesh -Epidemic -2002-06-01,Red Cross,Critical,En Route,Bangladesh,Epidemic,49,"PPE, Medicines",Lawyer,As gas exist carry radio young important important top recognize support order.
ba5d78be-f492-410f-a40f-d22f1180452e,2009-0360-PHL,Red Cross Response - Philippines -Storm -2009-09-02,Red Cross,High,En Route,Philippines,Storm,18,"Water Purification Tablets, Tarps",Midwife,Least it southern thank look field.
07c7b0f0-c262-4350-b400-042dab2bca6d,2025-0687-KOR,WFP Response - Republic of Korea -Flood -2025-08-13,WFP,High,Completed,"Korea, South",Flood,5,"Hygiene Kits, Water Purification Tablets",Ranger/warden,Light whole take describe dinner carry laugh change establish population budget address in hot.
3a34e77e-b98e-43a5-9ac2-2783c92b989c,2009-0140-USA,USAID Response - United States of America -Storm -2009-04-09,USAID,Medium,On Site,United States,Storm,88,"Tarps, Emergency Power Units",Fisheries officer,Good minute different approach weight someone doctor religious woman certainly trial prepare.
f1bf6629-c285-4b90-ac40-1e9059170aa1,2017-0517-IND,WFP Response - India -Flood -2017-08-16,WFP,Critical,Completed,India,Flood,37,"Temporary Shelters, Hygiene Kits",Film/video editor,School can treatment movement ahead fine job every Mr act man finish large.
8ea93a5c-0b4c-49e0-8053-0ad152c15346,2014-0211-NGA,USAID Response - Nigeria -Flood -2014-06-28,USAID,Medium,On Site,Nigeria,Flood,29,"Water Purification Tablets, Temporary Shelters",Clinical biochemist,People hair nearly whatever rather realize design low none.
83526808-9863-4b5e-9137-6178ef18f77a,2022-0063-ARG,Doctors Without Borders Response - Argentina -Miscellaneous accident (General) -2022-02-02,Doctors Without Borders,High,On Site,Argentina,Miscellaneous accident (General),120,"Food Rations, Medical Kits",Musician,Goal ground list film truth range result every idea.
556327de-fd5b-4c6a-8080-ca968b288c09,2018-0442-PRY,UNICEF Response - Paraguay -Flood -2018-11-01,UNICEF,Critical,En Route,Paraguay,Flood,104,"Temporary Shelters, Food Rations",Teacher early years/pre,Two travel then record cup political scene receive firm.
58f2c5f1-4c57-4b95-958a-f7c318459b58,2013-0230-CAF,Red Cross Response - Central African Republic -Collapse (Industrial) -2013-06-23,Red Cross,High,On Site,Central African Republic,Collapse (Industrial),73,"Water Purification Tablets, Food Rations",Fashion designer,Somebody shake cold let rather similar world including without.
d5928f16-4234-45c2-a2fd-ecce242ad617,2025-0436-COD,WFP Response - Democratic Republic of the Congo -Water -2025-06-11,WFP,Critical,Completed,Congo (Kinshasa),Water,53,"Medical Kits, Food Rations",Trading standards officer,Party smile industry international will see energy wear call phone million team.
7963ce34-b78a-4c91-a76f-40d420592a16,2017-0264-CHN,WFP Response - China -Flood -2017-07-08,WFP,Critical,Completed,China,Flood,116,"Hygiene Kits, Water Purification Tablets",Merchant navy officer,Support work significant computer region relationship everything small.
45836014-759c-4a86-a023-05d7caec5c3c,2018-0461-ITA,Doctors Without Borders Response - Italy -Volcanic activity -2018-12-24,Doctors Without Borders,Medium,On Site,Italy,Volcanic activity,37,"Medical Kits, Water Purification Tablets",Amenity horticulturist,Performance investment you itself type Republican head campaign plan who body hard.
d0f3cc35-d1d1-4998-8a0d-516129923366,2021-9548-SYR,UNICEF Response - Syrian Arab Republic -Drought -2021-01-01,UNICEF,Low,Completed,Syria,Drought,61,"Nutrition Supplements, Food Rations",Geoscientist,Experience without technology crime although of sister watch and long she wife watch.
cd44dfed-cf35-456b-b21a-350b4bc7edff,2016-0247-AGO,USAID Response - Angola -Flood -2016-03-01,USAID,Low,En Route,Angola,Flood,6,"Temporary Shelters, Food Rations",Building surveyor,Show we clear her half arm nice decision soldier.
93b287aa-9099-425f-8676-c2d5d92b0f84,2024-0623-TUR,Doctors Without Borders Response - Türkiye -Wildfire -2024-08-13,Doctors Without Borders,Critical,Planned,Turkey,Wildfire,7,"Medical Kits, Water Purification Tablets",Hospital pharmacist,They all he time and blood statement person beat.
09005217-fcb8-43d8-b6e5-9554d2961ade,2004-0161-NER,USAID Response - Niger -Epidemic -2004-01-01,USAID,High,En Route,Niger,Epidemic,108,"Testing Supplies, Cold Chain Equipment",Advertising copywriter,Almost act across even low end before its.
4e30b1de-03a0-4839-a957-5a763f4962cc,2018-0341-PHL,WFP Response - Philippines -Storm -2018-09-16,WFP,High,Completed,Philippines,Storm,21,"Emergency Power Units, Medical Kits",Restaurant manager,Particular if throw sign reflect four soldier.
91500409-5aa0-4fda-b922-42d3b3f9f6c3,2023-0662-ARG,WFP Response - Argentina -Wildfire -2023-10-10,WFP,Medium,En Route,Argentina,Wildfire,25,"Food Rations, Water Purification Tablets",Scientist biomedical,Well couple work find difficult top decide before large.
4de5309e-9c2f-4321-980f-3a3e257ea143,2011-0466-IND,WFP Response - India -Fire (Miscellaneous) -2011-11-20,WFP,Medium,Completed,India,Fire (Miscellaneous),62,"Medical Kits, Water Purification Tablets",Press sub,Position serious strong parent issue ready collection trade moment company.
0ef3d64f-9156-4dc3-9bfc-4d451c895a59,2009-0388-GEO,USAID Response - Georgia -Earthquake -2009-09-07,USAID,Medium,En Route,Georgia,Earthquake,71,"Water, Temporary Shelters",Engineer manufacturing,Manager financial yeah add believe cultural way give including president price stay part.
e2dbdbc5-2a90-4042-b126-ccf862856dc4,2024-0787-SEN,Red Cross Response - Senegal -Flood -2024-10-01,Red Cross,Low,On Site,Senegal,Flood,72,"Food Rations, Water Purification Tablets",Accountant chartered certified,But science policy field pay state case early owner.
161132a1-44c3-4de8-abf0-b55ba6b0dc90,2009-0523-MLI,USAID Response - Mali -Flood -2009-05-01,USAID,Medium,En Route,Mali,Flood,105,"Food Rations, Temporary Shelters",Gaffer,Long world administration much very couple measure rest among certain woman think new.
72fc42fb-11af-4725-90ff-5bfb2d0eed3b,2006-0060-COD,Doctors Without Borders Response - Democratic Republic of the Congo -Epidemic -2006-01-01,Doctors Without Borders,Low,On Site,Congo (Kinshasa),Epidemic,6,"Testing Supplies, Medicines",Audiological scientist,Allow wear brother become capital turn occur economic financial bill pattern.
8675d76b-ac4e-4cea-bcb5-5d576d409b92,2024-0002-MDG,WFP Response - Madagascar -Storm -2024-01-01,WFP,Low,En Route,Madagascar,Storm,33,"Tarps, Water Purification Tablets",Education officer community,Action paper study more accept tree move despite another well else.
2656893b-17bf-4a63-868f-c830049996b9,2012-0200-CHN,USAID Response - China -Flood -2012-07-01,USAID,Medium,On Site,China,Flood,111,"Hygiene Kits, Temporary Shelters",Best boy,Forward west when keep as movement myself.
571f4da2-9648-4aa4-9660-ea7cefdb540e,2002-0194-UGA,WFP Response - Uganda -Flood -2002-03-30,WFP,Critical,En Route,Uganda,Flood,74,"Water Purification Tablets, Food Rations",Advice worker,Ever quality effect card room customer clearly establish score much.
0f17c706-7f44-48e1-b409-701041e0c40e,2015-0104-CRI,UNICEF Response - Costa Rica -Volcanic activity -2015-03-12,UNICEF,High,En Route,Costa Rica,Volcanic activity,57,"Water Purification Tablets, Food Rations",Personal assistant,Agency before fly view me during technology series house kind several popular.
d67ce684-3346-42a8-a5fa-dba67c891a0d,2015-0265-RUS,WFP Response - Russian Federation -Road -2015-07-21,WFP,High,Planned,Russia,Road,82,"Food Rations, Water Purification Tablets",Designer multimedia,Poor I state after probably response should responsibility animal issue four.
c1657926-353d-449b-8ea6-71ce42f14f7b,2011-0319-AFG,USAID Response - Afghanistan -Road -2011-08-20,USAID,Medium,On Site,Afghanistan,Road,42,"Water Purification Tablets, Food Rations",Theme park manager,Hot approach protect beautiful office team we culture already million.
7516ecfd-f9b4-4019-ab7d-2f491c6517d0,2002-0490-IND,Red Cross Response - India -Flood -2002-08-11,Red Cross,Critical,Completed,India,Flood,68,"Temporary Shelters, Water Purification Tablets",Make,Less return both author bit exist artist sister wish turn floor hot enjoy.
4f7cfaa6-fa44-4a35-885a-eab9ea4f6d3b,2003-0448-BMU,WFP Response - Bermuda -Storm -2003-09-05,WFP,Medium,En Route,Bermuda,Storm,16,"Emergency Power Units, Tarps",Corporate investment banker,Policy support whole edge stand wish improve arm check fight individual family.
ac2037d2-58af-4c1b-b224-2920d7ad4189,2001-0018-RUS,USAID Response - Russian Federation -Extreme temperature -2001-01-01,USAID,Critical,Completed,Russia,Extreme temperature,34,"Food Rations, Water Purification Tablets",Futures trader,Hold purpose nothing over camera policy clearly give create write another road ability.
9f8ce8c3-36b2-455e-8eb5-78102bfe4624,2024-0509-ETH,UNICEF Response - Ethiopia -Mass movement (wet) -2024-07-01,UNICEF,Low,Planned,Ethiopia,Mass movement (wet),17,"Water Purification Tablets, Medical Kits",Engineer agricultural,Product weight buy child PM inside enter.
c778523e-26c3-4894-b91c-1265b36ff0cf,2003-0423-SAU,Red Cross Response - Saudi Arabia -Flood -2003-08-08,Red Cross,Medium,On Site,Saudi Arabia,Flood,82,"Temporary Shelters, Food Rations",Commercial art gallery manager,Need or out wait especially lose age material next red house improve.
f1a39196-c13a-43b5-ad9c-eefd3af30908,2005-0021-VEN,USAID Response - Venezuela (Bolivarian Republic of) -Flood -2005-01-08,USAID,High,Planned,Venezuela,Flood,14,"Food Rations, Water Purification Tablets",Theatre stage manager,Strong community than nor firm contain around pass.
3cfbd505-7367-4cde-8196-01a9e342b215,2024-0853-ESP,WFP Response - Spain -Fire (Miscellaneous) -2024-11-15,WFP,High,Completed,Spain,Fire (Miscellaneous),55,"Medical Kits, Water Purification Tablets",Commercial/residential surveyor,National none involve product through energy task any customer available.
4a6e75b5-a876-4daa-86d1-0e8308d01b7a,2000-0466-BRA,WFP Response - Brazil -Mass movement (wet) -2000-07-30,WFP,Critical,On Site,Brazil,Mass movement (wet),81,"Medical Kits, Food Rations",Armed forces training and education officer,Outside need save theory step its rest throw.
5235c13b-b4f0-4f4c-95aa-fd2c74f1b0c3,2025-0926-LBY,Red Cross Response - Libya -Water -2025-10-28,Red Cross,High,Planned,Libya,Water,30,"Water Purification Tablets, Food Rations",Tour manager,Court staff mouth wide include world style month drug.
97f0fbc7-4088-4bf7-bbf6-6a3f67c14b25,2004-0386-PAK,USAID Response - Pakistan -Air -2004-08-05,USAID,Critical,En Route,Pakistan,Air,110,"Medical Kits, Water Purification Tablets",Risk manager,Way bring born start myself together your few sport.
b84094b7-8d10-4b77-a138-ac34e345f965,2009-0180-USA,USAID Response - United States of America -Water -2009-05-13,USAID,High,Completed,United States,Water,113,"Medical Kits, Food Rations",Secondary school teacher,Size light for successful beyond bed possible own treat seem.
710cc36a-6886-4f37-b227-5ccb01f39d35,2002-0700-USA,UNICEF Response - United States of America -Storm -2002-11-05,UNICEF,Medium,En Route,United States,Storm,95,"Medical Kits, Tarps",Engineer materials,Size near yourself loss both nothing by address much.
f8bbe558-b5b7-4437-8732-10fb6f87d9b9,2019-0051-BRA,UNICEF Response - Brazil -Fire (Miscellaneous) -2019-02-08,UNICEF,Low,On Site,Brazil,Fire (Miscellaneous),77,"Medical Kits, Water Purification Tablets",Diagnostic radiographer,Game couple other size face green party friend.
64f0e2aa-0a15-49fb-ab7c-950b53cf1eab,2001-0444-PHL,Doctors Without Borders Response - Philippines -Fire (Miscellaneous) -2001-08-18,Doctors Without Borders,Critical,Planned,Philippines,Fire (Miscellaneous),26,"Water Purification Tablets, Food Rations",Actor,Thing heavy represent hundred environmental middle pick loss scientist begin father series house.
8641a332-40eb-428d-a0f8-2dabefd8f0ee,2006-0460-MKD,Red Cross Response - North Macedonia -Flood -2006-08-17,Red Cross,High,Planned,North Macedonia,Flood,44,"Hygiene Kits, Water Purification Tablets",Communications engineer,Debate final charge bill dark budget could rich general American.
f64de9d0-94d8-4f3f-b29c-e434b4f5ab5e,2002-0859-CHN,Doctors Without Borders Response - China -Road -2002-03-15,Doctors Without Borders,Medium,On Site,China,Road,91,"Water Purification Tablets, Food Rations",Pharmacologist,Nothing lose country thought toward charge another evidence stop quality shoulder eat mission.
c67c86e5-f428-41cc-b3da-167a9d3f155b,2020-0498-VEN,UNICEF Response - Venezuela (Bolivarian Republic of) -Flood -2020-11-08,UNICEF,Medium,Completed,Venezuela,Flood,32,"Water Purification Tablets, Hygiene Kits",Graphic designer,Although eye instead stop across commercial service continue quite.
3e4169fc-0614-4044-b518-5043a564b87f,2013-0472-USA,UNICEF Response - United States of America -Storm -2013-11-24,UNICEF,Medium,Planned,United States,Storm,102,"Tarps, Water Purification Tablets",Financial risk analyst,Marriage story box different world order today man.
11750972-d1a8-435b-8d39-3da80b1d098e,2010-0162-USA,WFP Response - United States of America -Flood -2010-03-27,WFP,Critical,Completed,United States,Flood,93,"Food Rations, Temporary Shelters",Historic buildings inspector/conservation officer,Act hold fear role plan might.
2bfc7dca-f0bb-4395-96cf-db7211a226fa,2025-0679-TWN,UNICEF Response - Taiwan (Province of China) -Storm -2025-08-13,UNICEF,Critical,En Route,Taiwan,Storm,21,"Water Purification Tablets, Tarps",Immigration officer,Ahead finish meeting can process inside.
0d2ecd6a-7e51-46bf-9567-c5929e9bbcc1,2006-0038-BRA,WFP Response - Brazil -Flood -2006-01-27,WFP,Low,Completed,Brazil,Flood,83,"Food Rations, Water Purification Tablets",Meteorologist,Anyone hospital money site serious reveal black show allow always beautiful.
86622e32-f8f2-41a9-a1dc-a863938334e4,2022-0064-BOL,WFP Response - Bolivia (Plurinational State of) -Road -2022-01-29,WFP,Medium,Completed,Bolivia,Road,101,"Water Purification Tablets, Medical Kits",Estate manager/land agent,Experience success action arrive call series now that.
d9ed8ef4-0971-4229-8fa8-15f4b046c09c,2013-0127-JPN,UNICEF Response - Japan -Earthquake -2013-04-12,UNICEF,Low,Planned,Japan,Earthquake,48,"Trauma Medical Kits, Temporary Shelters",Sports coach,Sea thousand first everyone successful parent difficult serious senior discussion.
d6f61ef1-28e0-4240-8dd2-f3ae728293f3,2018-0017-PNG,UNICEF Response - Papua New Guinea -Volcanic activity -2018-01-05,UNICEF,High,On Site,Papua New Guinea,Volcanic activity,14,"Food Rations, Water Purification Tablets",Energy engineer,Opportunity here activity break help herself later fund send heart.
c69cf55e-f924-480f-b561-c2dc152e58b9,2002-0705-BGD,Red Cross Response - Bangladesh -Storm -2002-11-14,Red Cross,High,Planned,Bangladesh,Storm,113,"Water Purification Tablets, Emergency Power Units",Restaurant manager,Grow instead step writer heart draw.
d30d387f-efa9-4336-bd6c-a0234244b22f,2006-0445-NER,WFP Response - Niger -Flood -2006-08-03,WFP,Low,On Site,Niger,Flood,21,"Food Rations, Hygiene Kits",Quarry manager,Young since travel scientist turn pretty present foreign some.
d200c14f-edad-478f-a132-a3176cdf95b6,2025-0963-GEO,UNICEF Response - Georgia -Air -2025-11-11,UNICEF,High,Planned,Georgia,Air,26,"Water Purification Tablets, Food Rations",Tourism officer,Agent six look religious firm place trial which.
835b3f0f-3476-48df-9aa6-860fa95fc19b,2004-0384-MAR,UNICEF Response - Morocco -Road -2004-08-04,UNICEF,Medium,Completed,Morocco,Road,8,"Food Rations, Water Purification Tablets",Chief Strategy Officer,Million skin win in once writer prove onto.
159aac60-abe8-4267-afb9-4b123848180c,2000-0746-CHN,USAID Response - China -Fire (Industrial) -2000-11-02,USAID,High,Completed,China,Fire (Industrial),92,"Medical Kits, Food Rations",Art gallery manager,Growth reveal property by several specific direction section across soon participant manage particularly.
aaa5b4be-e248-4d2b-a375-f9fa27a15d52,2006-0209-ROU,Red Cross Response - Romania -Flood -2006-04-07,Red Cross,Low,Planned,Romania,Flood,8,"Hygiene Kits, Water Purification Tablets",Theatre stage manager,Card view hold win occur range.
a5657259-d44c-4cb9-9b60-81cdd63d80a0,2001-0306-NGA,WFP Response - Nigeria -Road -2001-06-29,WFP,Low,Planned,Nigeria,Road,118,"Food Rations, Medical Kits",IT technical support officer,Body control manage agree play agency fish seat sign hear huge.
434d6059-aef9-4880-9fb3-c59d641089eb,2013-0007-IDN,UNICEF Response - Indonesia -Flood -2013-01-17,UNICEF,Critical,En Route,Indonesia,Flood,56,"Temporary Shelters, Hygiene Kits",Drilling engineer,Star early discover generation animal away life recently human deal.
f294f4cf-6327-4fd6-9180-b9981df5d048,2025-0004-CHN,Red Cross Response - China -Earthquake -2025-01-07,Red Cross,Low,Planned,China,Earthquake,75,"Trauma Medical Kits, Temporary Shelters",Control and instrumentation engineer,Cover trouble camera order election culture hand behavior be total short.
c9150e5c-4193-415e-8079-b829255fcc5b,2024-0654-LAO,USAID Response - Lao People's Democratic Republic -Storm -2024-09-01,USAID,High,En Route,Laos,Storm,99,"Emergency Power Units, Tarps",Economist,Carry whom foot give tough concern decide tough century miss crime rich ahead.
b045f1d4-a203-41cb-a3b5-dcfbb45664a7,2001-0703-PER,Red Cross Response - Peru -Flood -2001-12-26,Red Cross,High,On Site,Peru,Flood,90,"Food Rations, Temporary Shelters",Phytotherapist,Between often let skill learn church win born.
9bd050d3-d7d7-4629-980f-288871adda16,2004-0150-FSM,Red Cross Response - Micronesia (Federated States of) -Storm -2004-04-03,Red Cross,Medium,En Route,"Micronesia, Federated States of",Storm,114,"Emergency Power Units, Tarps",Clinical molecular geneticist,Plan situation bit surface national believe research have design rich heavy.
f23e5b31-4568-4f44-a017-12d25804a2ac,2011-0352-JPN,UNICEF Response - Japan -Storm -2011-09-22,UNICEF,Critical,Planned,Japan,Storm,73,"Water Purification Tablets, Emergency Power Units",Animal nutritionist,What message he popular sound enter war with simple development.
59d2fb3d-3a2b-4055-9d27-797dc5857f0f,2023-0477-CMR,USAID Response - Cameroon -Flood -2023-07-18,USAID,Low,En Route,Cameroon,Flood,15,"Temporary Shelters, Food Rations",Bonds trader,Realize then marriage choice stage possible start when change late fly force attack.
18ea191f-0743-4449-b892-889aa4fff7a4,2004-0561-PHL,UNICEF Response - Philippines -Rail -2004-11-12,UNICEF,Low,On Site,Philippines,Rail,82,"Medical Kits, Water Purification Tablets",Clinical psychologist,Person writer agent because market expect visit factor here teacher question.
559a4add-e460-48b1-a1a7-fc060563a417,2006-0061-CHN,Red Cross Response - China -Earthquake -2006-01-12,Red Cross,Medium,Completed,China,Earthquake,23,"Water, Trauma Medical Kits",Fish farm manager,Animal option program small pretty high still argue rich day building.
c13f81c6-7c69-42b9-a85e-3264559e326d,2015-0486-BRA,UNICEF Response - Brazil -Collapse (Industrial) -2015-11-05,UNICEF,Medium,Completed,Brazil,Collapse (Industrial),16,"Water Purification Tablets, Medical Kits",Medical illustrator,Themselves require family prove perform home art respond hit.
ffbe4bff-ae6f-4e84-a1bd-2059e4599b94,2023-0804-TUR,Red Cross Response - Türkiye -Storm -2023-11-26,Red Cross,Critical,Planned,Turkey,Storm,95,"Tarps, Water Purification Tablets",Exhibitions officer museum/gallery,Wide stuff mind remember president lawyer any.
6889981a-3829-4ced-aee7-c3ac0eb44c7d,2021-9639-SSD,UNICEF Response - South Sudan -Drought,UNICEF,Medium,On Site,South Sudan,Drought,68,"Livelihood Support Kits, Food Rations",Teacher secondary school,Stage goal clearly next sort fly.
7ab379a4-e8ba-4190-a6c8-9627660d7d6a,2009-0228-AUT,Red Cross Response - Austria -Flood -2009-06-22,Red Cross,Low,Completed,Austria,Flood,37,"Temporary Shelters, Food Rations",Geochemist,Move article process people democratic party she group forget young major chair.
75012bc8-dc1d-477d-9225-733f03d46b3d,2021-9848-TZA,UNICEF Response - United Republic of Tanzania -Drought -2021-11-01,UNICEF,High,En Route,Tanzania,Drought,108,"Food Rations, Water Containers",Surveyor quantity,Adult peace ask able wide should require my better.
a2abbd89-a78d-410f-9721-c6667c2dfca9,2008-0017-AUS,Red Cross Response - Australia -Flood -2008-01-14,Red Cross,Critical,Completed,Australia,Flood,69,"Food Rations, Temporary Shelters",Therapist horticultural,Staff when region believe partner field would purpose.
daff665d-37f5-4048-87f1-b3c09791e317,2004-0619-CHN,WFP Response - China -Mass movement (dry) -2004-12-03,WFP,High,En Route,China,Mass movement (dry),98,"Food Rations, Water Purification Tablets",IT sales professional,Listen soon model office baby upon describe wind reveal over reduce.
52c9335a-7257-41c6-b0cb-2f91609ae557,2014-0340-TUR,UNICEF Response - Türkiye -Industrial accident (General) -2014-09-06,UNICEF,Medium,En Route,Turkey,Industrial accident (General),10,"Water Purification Tablets, Food Rations",Designer multimedia,Policy worry argue structure issue all spend career.
